118854,1;132412,2
116962,9;133667,1
114329,7;134039,2
114137,6;134216,2
114094,6;136001,9
114063,2;136818,8
114341,2;136384,2
113475,1;137098,9
114074,1;137532,9
113236,8;134517,8
